,c,e,accuracy
735,0.08,0.43,0.0901107582607725
736,0.08,0.44,0.0901107582607725
737,0.08,0.45,0.0901107582607725
738,0.08,0.46,0.0901107582607725
739,0.08,0.47,0.09011075826077246
740,0.08,0.48,0.09011075826077246
741,0.08,0.49,0.09011075826077246
742,0.08,0.5,0.09011075826077246
743,0.08,0.51,0.09011075826077246
744,0.08,0.52,0.09011075826077246
745,0.08,0.53,0.09011075826077246
746,0.08,0.54,0.09011075826077246
747,0.08,0.55,0.09011075826077246
748,0.08,0.56,0.09011075826077246
749,0.08,0.57,0.09011075826077246
750,0.08,0.58,0.09011075826077246
751,0.08,0.59,0.09011075826077246
752,0.08,0.6,0.09011075826077246
753,0.08,0.61,0.09011075826077246
754,0.08,0.62,0.09011075826077246
755,0.08,0.63,0.09011075826077246
756,0.08,0.64,0.09011075826077246
757,0.08,0.65,0.09011075826077246
758,0.08,0.66,0.09011075826077246
759,0.08,0.67,0.09011075826077246
760,0.08,0.68,0.09011075826077246
761,0.08,0.69,0.09011075826077246
762,0.08,0.7,0.09011075826077246
763,0.08,0.71,0.09011075826077246
764,0.08,0.72,0.09011075826077246
765,0.08,0.73,0.09011075826077246
766,0.08,0.74,0.09011075826077246
767,0.08,0.75,0.09011075826077246
768,0.08,0.76,0.09011075826077246
769,0.08,0.77,0.09011075826077246
770,0.08,0.78,0.09011075826077246
771,0.08,0.79,0.09011075826077246
772,0.08,0.8,0.09011075826077246
773,0.08,0.81,0.09011075826077246
774,0.08,0.82,0.09011075826077246
775,0.08,0.83,0.09011075826077246
776,0.08,0.84,0.09011075826077246
777,0.08,0.85,0.09011075826077246
778,0.08,0.86,0.09011075826077246
779,0.08,0.87,0.09011075826077246
780,0.08,0.88,0.09011075826077246
781,0.08,0.89,0.09011075826077246
782,0.08,0.9,0.09011075826077246
783,0.08,0.91,0.09011075826077246
784,0.08,0.92,0.09011075826077246
785,0.08,0.93,0.09011075826077246
786,0.08,0.94,0.0901107582607725
787,0.08,0.95,0.0901107582607725
788,0.08,0.96,0.0901107582607725
789,0.08,0.97,0.0901107582607725
790,0.08,0.98,0.0901107582607725
791,0.08,0.99,0.0901107582607725
792,0.09,0.01,0.06509860854235366
793,0.09,0.02,0.06594106626955916
794,0.09,0.03,0.06718070738970736
795,0.09,0.04,0.06829663768680662
796,0.09,0.05,0.06928422333831914
797,0.09,0.06,0.07014240824200606
798,0.09,0.07,0.07088728524912502
799,0.09,0.08,0.07127023007263755
800,0.09,0.09,0.07029387610396676
801,0.09,0.1,0.06926670310158081
802,0.09,0.11,0.06799909124312416
803,0.09,0.12,0.06657688438014288
804,0.09,0.13,0.0658044399846173
805,0.09,0.14,0.06563440608370721
806,0.09,0.15,0.06598396066382603
807,0.09,0.16,0.06635111275249003
808,0.09,0.17,0.06702090665444241
809,0.09,0.18,0.06808694931078879
810,0.09,0.19,0.06889575664844447
811,0.09,0.2,0.06842584312277793
812,0.09,0.21,0.07014571474329057
813,0.09,0.22,0.07227349899884543
814,0.09,0.23,0.07484030543881717
815,0.09,0.24,0.07930496679203343
816,0.09,0.25,0.0806666793069897
817,0.09,0.26,0.08419612134435422
818,0.09,0.27,0.0843858164709956
819,0.09,0.28,0.08977448639021356
820,0.09,0.29,0.0915631830620314
821,0.09,0.3,0.09050896682249358
822,0.09,0.31,0.08661022285410672
823,0.09,0.32,0.08743664319273003
824,0.09,0.33,0.08901156000825017
825,0.09,0.34,0.0901107582607725
826,0.09,0.35,0.09011075826077246
827,0.09,0.36,0.09011075826077246
828,0.09,0.37,0.09011075826077246
829,0.09,0.38,0.09011075826077246
830,0.09,0.39,0.09011075826077246
831,0.09,0.4,0.09011075826077246
832,0.09,0.41,0.0901107582607725
833,0.09,0.42,0.0901107582607725
834,0.09,0.43,0.0901107582607725
835,0.09,0.44,0.0901107582607725
836,0.09,0.45,0.0901107582607725
837,0.09,0.46,0.0901107582607725
838,0.09,0.47,0.09011075826077246
839,0.09,0.48,0.09011075826077246
840,0.09,0.49,0.09011075826077246
841,0.09,0.5,0.09011075826077246
842,0.09,0.51,0.09011075826077246
843,0.09,0.52,0.09011075826077246
844,0.09,0.53,0.09011075826077246
845,0.09,0.54,0.09011075826077246
846,0.09,0.55,0.09011075826077246
847,0.09,0.56,0.09011075826077246
848,0.09,0.57,0.09011075826077246
849,0.09,0.58,0.09011075826077246
850,0.09,0.59,0.09011075826077246
851,0.09,0.6,0.09011075826077246
852,0.09,0.61,0.09011075826077246
853,0.09,0.62,0.09011075826077246
854,0.09,0.63,0.09011075826077246
855,0.09,0.64,0.09011075826077246
856,0.09,0.65,0.09011075826077246
857,0.09,0.66,0.09011075826077246
858,0.09,0.67,0.09011075826077246
859,0.09,0.68,0.09011075826077246
860,0.09,0.69,0.09011075826077246
861,0.09,0.7,0.09011075826077246
862,0.09,0.71,0.09011075826077246
863,0.09,0.72,0.09011075826077246
864,0.09,0.73,0.09011075826077246
865,0.09,0.74,0.09011075826077246
866,0.09,0.75,0.09011075826077246
867,0.09,0.76,0.09011075826077246
868,0.09,0.77,0.09011075826077246
869,0.09,0.78,0.09011075826077246
870,0.09,0.79,0.09011075826077246
871,0.09,0.8,0.09011075826077246
872,0.09,0.81,0.09011075826077246
873,0.09,0.82,0.09011075826077246
874,0.09,0.83,0.09011075826077246
875,0.09,0.84,0.09011075826077246
876,0.09,0.85,0.09011075826077246
877,0.09,0.86,0.09011075826077246
878,0.09,0.87,0.09011075826077246
879,0.09,0.88,0.09011075826077246
880,0.09,0.89,0.09011075826077246
881,0.09,0.9,0.09011075826077246
882,0.09,0.91,0.09011075826077246
883,0.09,0.92,0.09011075826077246
884,0.09,0.93,0.09011075826077246
885,0.09,0.94,0.0901107582607725
886,0.09,0.95,0.0901107582607725
887,0.09,0.96,0.0901107582607725
888,0.09,0.97,0.0901107582607725
889,0.09,0.98,0.0901107582607725
890,0.09,0.99,0.0901107582607725
891,0.1,0.01,0.06500770347384648
892,0.1,0.02,0.06588718299043547
893,0.1,0.03,0.06701483461270649
894,0.1,0.04,0.06824915431202529
895,0.1,0.05,0.06924889198739284
896,0.1,0.06,0.07004520972780796
897,0.1,0.07,0.07083772406017838
898,0.1,0.08,0.07125667913402763
899,0.1,0.09,0.07019355610792824
900,0.1,0.1,0.06920324751719917
901,0.1,0.11,0.06796929713961199
902,0.1,0.12,0.06643798516301805
903,0.1,0.13,0.06575541367553552
904,0.1,0.14,0.06563108363398654
905,0.1,0.15,0.06601407434096851
906,0.1,0.16,0.06633396955377163
907,0.1,0.17,0.06703538795652757
908,0.1,0.18,0.06784939952779
909,0.1,0.19,0.06882029713161976
910,0.1,0.2,0.06859602354279688
911,0.1,0.21,0.07021026439729486
912,0.1,0.22,0.07237224035050756
913,0.1,0.23,0.07509033656125912
914,0.1,0.24,0.07969067648805064
915,0.1,0.25,0.08098185583037132
916,0.1,0.26,0.08371764688196956
917,0.1,0.27,0.08449615081364384
918,0.1,0.28,0.0904445135834087
919,0.1,0.29,0.09191894630799828
920,0.1,0.3,0.09019480495319225
921,0.1,0.31,0.08661022285410672
922,0.1,0.32,0.08743664319273003
923,0.1,0.33,0.08901156000825017
924,0.1,0.34,0.0901107582607725
925,0.1,0.35,0.09011075826077246
926,0.1,0.36,0.09011075826077246
927,0.1,0.37,0.09011075826077246
928,0.1,0.38,0.09011075826077246
929,0.1,0.39,0.09011075826077246
930,0.1,0.4,0.09011075826077246
931,0.1,0.41,0.0901107582607725
932,0.1,0.42,0.0901107582607725
933,0.1,0.43,0.0901107582607725
934,0.1,0.44,0.0901107582607725
935,0.1,0.45,0.0901107582607725
936,0.1,0.46,0.0901107582607725
937,0.1,0.47,0.09011075826077246
938,0.1,0.48,0.09011075826077246
939,0.1,0.49,0.09011075826077246
940,0.1,0.5,0.09011075826077246
941,0.1,0.51,0.09011075826077246
942,0.1,0.52,0.09011075826077246
943,0.1,0.53,0.09011075826077246
944,0.1,0.54,0.09011075826077246
945,0.1,0.55,0.09011075826077246
946,0.1,0.56,0.09011075826077246
947,0.1,0.57,0.09011075826077246
948,0.1,0.58,0.09011075826077246
949,0.1,0.59,0.09011075826077246
950,0.1,0.6,0.09011075826077246
951,0.1,0.61,0.09011075826077246
952,0.1,0.62,0.09011075826077246
953,0.1,0.63,0.09011075826077246
954,0.1,0.64,0.09011075826077246
955,0.1,0.65,0.09011075826077246
956,0.1,0.66,0.09011075826077246
957,0.1,0.67,0.09011075826077246
958,0.1,0.68,0.09011075826077246
959,0.1,0.69,0.09011075826077246
960,0.1,0.7,0.09011075826077246
961,0.1,0.71,0.09011075826077246
962,0.1,0.72,0.09011075826077246
963,0.1,0.73,0.09011075826077246
964,0.1,0.74,0.09011075826077246
965,0.1,0.75,0.09011075826077246
966,0.1,0.76,0.09011075826077246
967,0.1,0.77,0.09011075826077246
968,0.1,0.78,0.09011075826077246
969,0.1,0.79,0.09011075826077246
970,0.1,0.8,0.09011075826077246
971,0.1,0.81,0.09011075826077246
972,0.1,0.82,0.09011075826077246
973,0.1,0.83,0.09011075826077246
974,0.1,0.84,0.09011075826077246
975,0.1,0.85,0.09011075826077246
976,0.1,0.86,0.09011075826077246
977,0.1,0.87,0.09011075826077246
978,0.1,0.88,0.09011075826077246
979,0.1,0.89,0.09011075826077246
980,0.1,0.9,0.09011075826077246
981,0.1,0.91,0.09011075826077246
982,0.1,0.92,0.09011075826077246
983,0.1,0.93,0.09011075826077246
984,0.1,0.94,0.0901107582607725
985,0.1,0.95,0.0901107582607725
986,0.1,0.96,0.0901107582607725
987,0.1,0.97,0.0901107582607725
988,0.1,0.98,0.0901107582607725
989,0.1,0.99,0.0901107582607725
990,0.11,0.01,0.0649876775626889
991,0.11,0.02,0.06574755604786173
992,0.11,0.03,0.066926858766303
993,0.11,0.04,0.0681060661291298
994,0.11,0.05,0.06922280751815751
995,0.11,0.06,0.06979078372861665
996,0.11,0.07,0.07075731431063677
997,0.11,0.08,0.07121299481127712
998,0.11,0.09,0.07017303714081684
999,0.11,0.1,0.06914987216396477
1000,0.11,0.11,0.06794779553636895
1001,0.11,0.12,0.06642580944086193
1002,0.11,0.13,0.0656699613356502
1003,0.11,0.14,0.06560259214074973
1004,0.11,0.15,0.06596758567097696
1005,0.11,0.16,0.06639260434381353
1006,0.11,0.17,0.06692464304461443
1007,0.11,0.18,0.06763616665225579
1008,0.11,0.19,0.06877977828848217
1009,0.11,0.2,0.06874213798126601
1010,0.11,0.21,0.07029158999542459
1011,0.11,0.22,0.07242315059999371
1012,0.11,0.23,0.07522140586411294
1013,0.11,0.24,0.07984760590302367
1014,0.11,0.25,0.08099477561589266
1015,0.11,0.26,0.08385647025339796
1016,0.11,0.27,0.08476589507722494
1017,0.11,0.28,0.09031895277301742
1018,0.11,0.29,0.09170776337036492
1019,0.11,0.3,0.08989168909757303
1020,0.11,0.31,0.08661022285410672
1021,0.11,0.32,0.08743664319273003
1022,0.11,0.33,0.08901156000825017
1023,0.11,0.34,0.0901107582607725
1024,0.11,0.35,0.09011075826077246
1025,0.11,0.36,0.09011075826077246
1026,0.11,0.37,0.09011075826077246
1027,0.11,0.38,0.09011075826077246
1028,0.11,0.39,0.09011075826077246
1029,0.11,0.4,0.09011075826077246
1030,0.11,0.41,0.0901107582607725
1031,0.11,0.42,0.0901107582607725
1032,0.11,0.43,0.0901107582607725
1033,0.11,0.44,0.0901107582607725
1034,0.11,0.45,0.0901107582607725
1035,0.11,0.46,0.0901107582607725
1036,0.11,0.47,0.09011075826077246
1037,0.11,0.48,0.09011075826077246
1038,0.11,0.49,0.09011075826077246
1039,0.11,0.5,0.09011075826077246
1040,0.11,0.51,0.09011075826077246
1041,0.11,0.52,0.09011075826077246
1042,0.11,0.53,0.09011075826077246
1043,0.11,0.54,0.09011075826077246
1044,0.11,0.55,0.09011075826077246
1045,0.11,0.56,0.09011075826077246
1046,0.11,0.57,0.09011075826077246
1047,0.11,0.58,0.09011075826077246
1048,0.11,0.59,0.09011075826077246
1049,0.11,0.6,0.09011075826077246
1050,0.11,0.61,0.09011075826077246
1051,0.11,0.62,0.09011075826077246
1052,0.11,0.63,0.09011075826077246
1053,0.11,0.64,0.09011075826077246
1054,0.11,0.65,0.09011075826077246
1055,0.11,0.66,0.09011075826077246
1056,0.11,0.67,0.09011075826077246
1057,0.11,0.68,0.09011075826077246
1058,0.11,0.69,0.09011075826077246
1059,0.11,0.7,0.09011075826077246
1060,0.11,0.71,0.09011075826077246
1061,0.11,0.72,0.09011075826077246
1062,0.11,0.73,0.09011075826077246
1063,0.11,0.74,0.09011075826077246
1064,0.11,0.75,0.09011075826077246
1065,0.11,0.76,0.09011075826077246
1066,0.11,0.77,0.09011075826077246
1067,0.11,0.78,0.09011075826077246
1068,0.11,0.79,0.09011075826077246
1069,0.11,0.8,0.09011075826077246
1070,0.11,0.81,0.09011075826077246
1071,0.11,0.82,0.09011075826077246
1072,0.11,0.83,0.09011075826077246
1073,0.11,0.84,0.09011075826077246
1074,0.11,0.85,0.09011075826077246
1075,0.11,0.86,0.09011075826077246
1076,0.11,0.87,0.09011075826077246
1077,0.11,0.88,0.09011075826077246
1078,0.11,0.89,0.09011075826077246
1079,0.11,0.9,0.09011075826077246
1080,0.11,0.91,0.09011075826077246
1081,0.11,0.92,0.09011075826077246
1082,0.11,0.93,0.09011075826077246
1083,0.11,0.94,0.0901107582607725
1084,0.11,0.95,0.0901107582607725
1085,0.11,0.96,0.0901107582607725
1086,0.11,0.97,0.0901107582607725
1087,0.11,0.98,0.0901107582607725
1088,0.11,0.99,0.0901107582607725
1089,0.12,0.01,0.06493969723920437
1090,0.12,0.02,0.06574397439210738
1091,0.12,0.03,0.06681781775233735
1092,0.12,0.04,0.06807766033828598
1093,0.12,0.05,0.06912463225163648
1094,0.12,0.06,0.06978209001378298
1095,0.12,0.07,0.07070941948718812
1096,0.12,0.08,0.07112612253358896
1097,0.12,0.09,0.07015071047015334
1098,0.12,0.1,0.06913489368942388
1099,0.12,0.11,0.06782919356312973
1100,0.12,0.12,0.06635840960409098
1101,0.12,0.13,0.06563185789605723
1102,0.12,0.14,0.0655928734524736
1103,0.12,0.15,0.06596421583546638
1104,0.12,0.16,0.0664163346915163
1105,0.12,0.17,0.06695753233047956
1106,0.12,0.18,0.06745350682095488
1107,0.12,0.19,0.0686242778917217
1108,0.12,0.2,0.0687880505919825
1109,0.12,0.21,0.07033908319819454
1110,0.12,0.22,0.07253490873674895
1111,0.12,0.23,0.07532938720152024
1112,0.12,0.24,0.07990857650710327
1113,0.12,0.25,0.08106659020236341
1114,0.12,0.26,0.08383550615187638
1115,0.12,0.27,0.08479799899811932
1116,0.12,0.28,0.09012657732471292
1117,0.12,0.29,0.09156286363810276
1118,0.12,0.3,0.08961513056748382
1119,0.12,0.31,0.08661022285410672
1120,0.12,0.32,0.08743664319273003
1121,0.12,0.33,0.08901156000825017
1122,0.12,0.34,0.0901107582607725
1123,0.12,0.35,0.09011075826077246
1124,0.12,0.36,0.09011075826077246
1125,0.12,0.37,0.09011075826077246
1126,0.12,0.38,0.09011075826077246
1127,0.12,0.39,0.09011075826077246
1128,0.12,0.4,0.09011075826077246
1129,0.12,0.41,0.0901107582607725
1130,0.12,0.42,0.0901107582607725
1131,0.12,0.43,0.0901107582607725
1132,0.12,0.44,0.0901107582607725
1133,0.12,0.45,0.0901107582607725
1134,0.12,0.46,0.0901107582607725
1135,0.12,0.47,0.09011075826077246
1136,0.12,0.48,0.09011075826077246
1137,0.12,0.49,0.09011075826077246
1138,0.12,0.5,0.09011075826077246
1139,0.12,0.51,0.09011075826077246
1140,0.12,0.52,0.09011075826077246
1141,0.12,0.53,0.09011075826077246
1142,0.12,0.54,0.09011075826077246
1143,0.12,0.55,0.09011075826077246
1144,0.12,0.56,0.09011075826077246
1145,0.12,0.57,0.09011075826077246
1146,0.12,0.58,0.09011075826077246
1147,0.12,0.59,0.09011075826077246
1148,0.12,0.6,0.09011075826077246
1149,0.12,0.61,0.09011075826077246
1150,0.12,0.62,0.09011075826077246
1151,0.12,0.63,0.09011075826077246
1152,0.12,0.64,0.09011075826077246
1153,0.12,0.65,0.09011075826077246
1154,0.12,0.66,0.09011075826077246
1155,0.12,0.67,0.09011075826077246
1156,0.12,0.68,0.09011075826077246
1157,0.12,0.69,0.09011075826077246
1158,0.12,0.7,0.09011075826077246
1159,0.12,0.71,0.09011075826077246
1160,0.12,0.72,0.09011075826077246
1161,0.12,0.73,0.09011075826077246
1162,0.12,0.74,0.09011075826077246
1163,0.12,0.75,0.09011075826077246
1164,0.12,0.76,0.09011075826077246
1165,0.12,0.77,0.09011075826077246
1166,0.12,0.78,0.09011075826077246
1167,0.12,0.79,0.09011075826077246
1168,0.12,0.8,0.09011075826077246
1169,0.12,0.81,0.09011075826077246
1170,0.12,0.82,0.09011075826077246
1171,0.12,0.83,0.09011075826077246
1172,0.12,0.84,0.09011075826077246
1173,0.12,0.85,0.09011075826077246
1174,0.12,0.86,0.09011075826077246
1175,0.12,0.87,0.09011075826077246
1176,0.12,0.88,0.09011075826077246
1177,0.12,0.89,0.09011075826077246
1178,0.12,0.9,0.09011075826077246
1179,0.12,0.91,0.09011075826077246
1180,0.12,0.92,0.09011075826077246
1181,0.12,0.93,0.09011075826077246
1182,0.12,0.94,0.0901107582607725
1183,0.12,0.95,0.0901107582607725
1184,0.12,0.96,0.0901107582607725
1185,0.12,0.97,0.0901107582607725
1186,0.12,0.98,0.0901107582607725
1187,0.12,0.99,0.0901107582607725
1188,0.13,0.01,0.06487998239730948
1189,0.13,0.02,0.06570175984079138
1190,0.13,0.03,0.066823174419585
1191,0.13,0.04,0.06798450073740747
1192,0.13,0.05,0.06910546931870107
1193,0.13,0.06,0.06963595105063257
1194,0.13,0.07,0.07060923862401632
1195,0.13,0.08,0.07107066582156533
1196,0.13,0.09,0.07017504014985834
1197,0.13,0.1,0.0691636265957376
1198,0.13,0.11,0.06774902480226552
1199,0.13,0.12,0.06636593032457741
1200,0.13,0.13,0.06567180746360417
1201,0.13,0.14,0.06562682949467494
1202,0.13,0.15,0.06594186532709723
1203,0.13,0.16,0.06635532270661441
1204,0.13,0.17,0.06690685707021526
1205,0.13,0.18,0.06747106968319203
1206,0.13,0.19,0.06838034061183429
1207,0.13,0.2,0.0686951517069906
1208,0.13,0.21,0.07042940328485749
1209,0.13,0.22,0.07256615974355698
1210,0.13,0.23,0.07552227772359632
1211,0.13,0.24,0.07994492143433793
1212,0.13,0.25,0.08094107044365025
1213,0.13,0.26,0.08382973304852508
1214,0.13,0.27,0.08510029231147116
1215,0.13,0.28,0.08967757372320925
1216,0.13,0.29,0.09155258106009208
1217,0.13,0.3,0.08934459724441648
1218,0.13,0.31,0.08661022285410672
1219,0.13,0.32,0.08743664319273003
1220,0.13,0.33,0.08901156000825017
1221,0.13,0.34,0.0901107582607725
1222,0.13,0.35,0.09011075826077246
1223,0.13,0.36,0.09011075826077246
1224,0.13,0.37,0.09011075826077246
1225,0.13,0.38,0.09011075826077246
1226,0.13,0.39,0.09011075826077246
1227,0.13,0.4,0.09011075826077246
1228,0.13,0.41,0.0901107582607725
1229,0.13,0.42,0.0901107582607725
1230,0.13,0.43,0.0901107582607725
1231,0.13,0.44,0.0901107582607725
1232,0.13,0.45,0.0901107582607725
1233,0.13,0.46,0.0901107582607725
1234,0.13,0.47,0.09011075826077246
1235,0.13,0.48,0.09011075826077246
1236,0.13,0.49,0.09011075826077246
1237,0.13,0.5,0.09011075826077246
1238,0.13,0.51,0.09011075826077246
1239,0.13,0.52,0.09011075826077246
1240,0.13,0.53,0.09011075826077246
1241,0.13,0.54,0.09011075826077246
1242,0.13,0.55,0.09011075826077246
1243,0.13,0.56,0.09011075826077246
1244,0.13,0.57,0.09011075826077246
1245,0.13,0.58,0.09011075826077246
1246,0.13,0.59,0.09011075826077246
1247,0.13,0.6,0.09011075826077246
1248,0.13,0.61,0.09011075826077246
1249,0.13,0.62,0.09011075826077246
1250,0.13,0.63,0.09011075826077246
1251,0.13,0.64,0.09011075826077246
1252,0.13,0.65,0.09011075826077246
1253,0.13,0.66,0.09011075826077246
1254,0.13,0.67,0.09011075826077246
1255,0.13,0.68,0.09011075826077246
1256,0.13,0.69,0.09011075826077246
1257,0.13,0.7,0.09011075826077246
1258,0.13,0.71,0.09011075826077246
1259,0.13,0.72,0.09011075826077246
1260,0.13,0.73,0.09011075826077246
1261,0.13,0.74,0.09011075826077246
1262,0.13,0.75,0.09011075826077246
1263,0.13,0.76,0.09011075826077246
1264,0.13,0.77,0.09011075826077246
1265,0.13,0.78,0.09011075826077246
1266,0.13,0.79,0.09011075826077246
1267,0.13,0.8,0.09011075826077246
1268,0.13,0.81,0.09011075826077246
1269,0.13,0.82,0.09011075826077246
1270,0.13,0.83,0.09011075826077246
1271,0.13,0.84,0.09011075826077246
1272,0.13,0.85,0.09011075826077246
1273,0.13,0.86,0.09011075826077246
1274,0.13,0.87,0.09011075826077246
1275,0.13,0.88,0.09011075826077246
1276,0.13,0.89,0.09011075826077246
1277,0.13,0.9,0.09011075826077246
1278,0.13,0.91,0.09011075826077246
1279,0.13,0.92,0.09011075826077246
1280,0.13,0.93,0.09011075826077246
1281,0.13,0.94,0.0901107582607725
1282,0.13,0.95,0.0901107582607725
1283,0.13,0.96,0.0901107582607725
1284,0.13,0.97,0.0901107582607725
1285,0.13,0.98,0.0901107582607725
1286,0.13,0.99,0.0901107582607725
1287,0.14,0.01,0.0648499742768294
1288,0.14,0.02,0.06567415936344423
1289,0.14,0.03,0.06674781423141832
1290,0.14,0.04,0.06790269792937689
1291,0.14,0.05,0.06904766731915649
1292,0.14,0.06,0.06946572305487826
1293,0.14,0.07,0.07050906536402662
1294,0.14,0.08,0.07093909969807091
1295,0.14,0.09,0.07014518918355703
1296,0.14,0.1,0.06912655874979748
1297,0.14,0.11,0.067706625102868
1298,0.14,0.12,0.06631439516568086
1299,0.14,0.13,0.06570862422480742
1300,0.14,0.14,0.0655910642687146
1301,0.14,0.15,0.06584158207391205
1302,0.14,0.16,0.06633070542394501
1303,0.14,0.17,0.06690394745294641
1304,0.14,0.18,0.0673448492319461
1305,0.14,0.19,0.06825766073350614
1306,0.14,0.2,0.06861333399782114
1307,0.14,0.21,0.07036791167644334
1308,0.14,0.22,0.07270140538182553
1309,0.14,0.23,0.07565201691269027
1310,0.14,0.24,0.08001483332449276
1311,0.14,0.25,0.08126838063134179
1312,0.14,0.26,0.08380634771729466
1313,0.14,0.27,0.08522898165649359
1314,0.14,0.28,0.08941728069137937
1315,0.14,0.29,0.0914619409404579
1316,0.14,0.3,0.08909506513029382
1317,0.14,0.31,0.08661022285410672
1318,0.14,0.32,0.08743664319273003
1319,0.14,0.33,0.08901156000825017
1320,0.14,0.34,0.0901107582607725
1321,0.14,0.35,0.09011075826077246
1322,0.14,0.36,0.09011075826077246
1323,0.14,0.37,0.09011075826077246
1324,0.14,0.38,0.09011075826077246
1325,0.14,0.39,0.09011075826077246
1326,0.14,0.4,0.09011075826077246
1327,0.14,0.41,0.0901107582607725
1328,0.14,0.42,0.0901107582607725
1329,0.14,0.43,0.0901107582607725
1330,0.14,0.44,0.0901107582607725
